X	Y	ID	NOME	ESTADO	MUNICÍPIO	BACIA	SUB-BACIA	RESPONSÁVEL	OPERADORA	ALTITUDE	ESTAÇÃO PLUVIOMÉTRICA	REGISTRADOR DE CHUVA	ESTAÇÃO CLIMATOLÓGICA	INÍCIO - PERÍODO PLUVIOMÉTRICO	FIM - PERÍODO PLUVIOMÉTRICO	INÍCIO - PERÍODO REGISTRADOR DE CHUVA	FIM - PERÍODO REGISTRADOR DE CHUVA	INÍCIO - PERÍODO CLIMATOLÓGICO	FIM - PERÍODO CLIMATOLÓGICO
-43,1803	-22,5125	2243313	CENTRO	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,1728	-22,5139	2243315	ALTO DA SERRA	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,1958	-22,5092	2243316	BINGEN	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	819	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,1939	-22,5264	2243317	CORONEL VEIGA	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,1439	-22,445	2243318	CORRÊAS	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,1028	-22,4058	2243319	ITAIPAVA	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/11/2011	--	--	--	--	--
-43,1503	-22,485	2243320	ITAMARATI	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,2089	-22,5481	2243321	INDEPENDÊNCIA	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,1331	-22,3333	2243322	PEDRO DO RIO	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/09/2011	--	--	--	--	--
-43,0758	-22,3839	2243323	ARARAS	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,1778	-22,4883	2243324	BARÃO DO RIO BRANCO	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,0678	-22,3794	2243325	CUIABÁ	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/05/2011	--	--	--	--	--
-43,0764	-22,2581	2243326	POSSE	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/09/2011	--	--	--	--	--
-43,0953	-22,4614	2243327	BOMFIM	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,1411	-22,46	2243328	SAMAMBAIA	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/09/2011	--	--	--	--	--
-43,2172	-22,5303	2243329	LNCC	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/06/2011	--	--	--	--	--
-43,1917	-22,3517	2243330	CAPIM ROXO	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,2236	-22,5294	2243331	QUITANDINHA	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,1608	-22,5267	2243332	MORIN	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/10/2011	--	--	--	--	--
-43,7108	-22,6097	2243333	PARACAMBI	RIO DE JANEIRO	PARACAMBI	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	INSTITUTO ESTADUAL DO AMBIENTE	INFOPER	--	SIM	NÃO	NÃO	01/03/2012	--	--	--	--	--
-43,6264	-22,8139	2243335	GUANDU SEROPÉDICA	RIO DE JANEIRO	SEROPÉDICA	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	INSTITUTO ESTADUAL DO AMBIENTE	INSTITUTO ESTADUAL DO AMBIENTE	--	SIM	NÃO	NÃO	01/09/2014	--	--	--	--	--
-43,102	-22,239	2243337	AREAL_Centro	RIO DE JANEIRO	AREAL	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	472	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,092	-22,227	2243338	AREAL_SAAESA	RIO DE JANEIRO	AREAL	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	487	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,392	-22,742	2243339	BELFORD ROXO_Santa Amélia	RIO DE JANEIRO	BELFORD ROXO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	10	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,334	-22,707	2243340	BELFORD ROXO_Parque Amorim	RIO DE JANEIRO	BELFORD ROXO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	6	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,398	-22,721	2243341	BELFORD ROXO_Nova Aurora	RIO DE JANEIRO	BELFORD ROXO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	8	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,331	-22,7307	2243342	BELFORD ROXO_E.M PROF EDSON SANTOS	RIO DE JANEIRO	BELFORD ROXO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	14	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3667	-22,7381	2243343	BELFORD ROXO_EM Pedro Antonio	RIO DE JANEIRO	BELFORD ROXO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	44	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4224	-22,749	2243344	BELFORD ROXO_EM Amélia Ricci Baroni	RIO DE JANEIRO	BELFORD ROXO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	13	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3524	-22,716	2243345	BELFORD ROXO_E.M. Padre Ramon	RIO DE JANEIRO	BELFORD ROXO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	8	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,207	-22,053	2243346	COMENDADOR LEVY GASPARIAN_Bairro Reta	RIO DE JANEIRO	COMENDADOR LEVY GASPARIAN	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	320	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,207	-22,031	2243347	COMENDADOR LEVY GASPARIAN_SAELEG	RIO DE JANEIRO	COMENDADOR LEVY GASPARIAN	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	337	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,292	-22,701	2243348	DUQUE DE CAXIAS_Pilar	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	9	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,312	-22,705	2243349	DUQUE DE CAXIAS_Cidade dos Meninos	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	11	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,299	-22,749	2243350	DUQUE DE CAXIAS_Sarapui	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	8	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,293	-22,801	2243351	DUQUE DE CAXIAS_Parque Duque	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	3	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,302	-22,549	2243352	DUQUE DE CAXIAS_Xerem	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	152	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,299	-22,596	2243353	DUQUE DE CAXIAS_Xerem2	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	30	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,313	-22,572	2243354	DUQUE DE CAXIAS_Xerem3	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	29	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,355	-22,684	2243355	DUQUE DE CAXIAS_Jardim Mariana	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	4	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,246	-22,648	2243356	DUQUE DE CAXIAS_Jardim Anhanga	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	2	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,235	-22,621	2243357	DUQUE DE CAXIAS_Taquara	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	20	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,285	-22,661	2243358	DUQUE DE CAXIAS_São Judas Tadeu	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	11	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,312	-22,726	2243359	DUQUE DE CAXIAS_São Bento	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	8	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,282	-22,642	2243360	DUQUE DE CAXIAS_Santa Cruz da Serra	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	12	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,327	-22,775	2243361	DUQUE DE CAXIAS_Jardim Olavo Bilac	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	31	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,007	-22,596	2243362	GUAPIMIRIM_Rua Hilton de Araujo	RIO DE JANEIRO	GUAPIMIRIM	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	26	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,7536	-22,8653	2243363	ITAGUAÍ_CIEP 497 - Prof. Silvia Tupinambá	RIO DE JANEIRO	ITAGUAÍ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	6	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,8206	-22,8486	2243364	ITAGUAÍ_E.E.M FAZENDA SANTA CANDIDA	RIO DE JANEIRO	ITAGUAÍ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	19	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,8503	-22,9214	2243365	ITAGUAÍ_Administração Regional da Ilha da Madeira	RIO DE JANEIRO	ITAGUAÍ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	31	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,65	-22,64	2243366	JAPERI_Estrada Ary Schivo	RIO DE JANEIRO	JAPERI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	36	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,605	-22,675	2243367	JAPERI_Centro	RIO DE JANEIRO	JAPERI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	30	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,632	-22,6914	2243368	JAPERI_Parque Gandu	RIO DE JANEIRO	JAPERI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	25	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,5963	-22,6532	2243369	JAPERI_E.M Teofilo Cunha	RIO DE JANEIRO	JAPERI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	36	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1661	-22,5861	2243370	MAGÉ_Pau Grande	RIO DE JANEIRO	MAGÉ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	30	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1881	-22,5761	2243371	MAGÉ_Vila Inhomitim	RIO DE JANEIRO	MAGÉ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	33	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1831	-22,5939	2243372	MAGÉ_Fragoso	RIO DE JANEIRO	MAGÉ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	21	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,19	-22,6019	2243373	MAGÉ_Jardim Nazareno	RIO DE JANEIRO	MAGÉ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	34	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1661	-22,7089	2243374	MAGÉ_Mauá	RIO DE JANEIRO	MAGÉ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	7	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1339	-22,6669	2243375	MAGÉ_Vila Nova	RIO DE JANEIRO	MAGÉ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	6	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,12	-22,6639	2243376	MAGÉ_Surui	RIO DE JANEIRO	MAGÉ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	5	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0519	-22,5619	2243377	MAGÉ_Santo Aleixo	RIO DE JANEIRO	MAGÉ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	39	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0369	-22,6561	2243378	MAGÉ_Centro	RIO DE JANEIRO	MAGÉ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	7	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,18	-22,6081	2243379	MAGÉ_Beco do Saci	RIO DE JANEIRO	MAGÉ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	20	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1181	-22,5981	2243380	MAGÉ_Rio dos Cavaleiros	RIO DE JANEIRO	MAGÉ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	11	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,949	-22,919	2243381	MANGARATIBA_Muriqui	RIO DE JANEIRO	MANGARATIBA	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	15	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,01	-22,9661	2243382	MARICÁ_Itaipuaçu2	RIO DE JANEIRO	MARICÁ	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	14	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,7321	-22,5273	2243383	MENDES_CIEP 288 - Prof. Ruy Gonçalves Ramos	RIO DE JANEIRO	MENDES	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	421	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
